stand_id,species,count,height,bwi_plot_id
393001,pisy,795.77472,1.0,3930/1
393002,quro,795.77472,1.0,3930/2
393002,piab,1591.5494,0.4,3930/2
393002,piab,9549.2969,1.0,3930/2
393002,quro,795.77472,0.4,3930/2
393003,piab,1591.5494,1.0,3930/3
393003,piab,4774.6484,1.5,3930/3
393004,lade,795.77472,2.0,3930/4
393004,fasy,795.77472,1.0,3930/4
393004,fasy,795.77472,1.5,3930/4
393004,soau,3183.0989,1.0,3930/4
393101,acps,795.77472,1.0,3931/1
393101,acps,2387.3242,1.0,3931/1
393101,acps,795.77472,1.0,3931/1
393302,piab,2387.3242,1.0,3933/2
393302,abal,795.77472,3.0,3933/2
393302,abal,795.77472,1.5,3933/2
393304,piab,795.77472,1.0,3933/4
393304,piab,1591.5494,0.4,3933/4
393304,algl,795.77472,0.4,3933/4
393304,algl,795.77472,0.4,3933/4
393304,algl,795.77472,1.5,3933/4
393901,piab,6366.1973,0.4,3939/1
393901,piab,3183.0986,0.4,3939/1
393901,piab,9549.2959,0.4,3939/1
393904,soau,795.77472,0.4,3939/4
393904,cabe,795.77472,0.4,3939/4
393904,acps,795.77472,1.5,3939/4
393904,cabe,795.77472,0.4,3939/4
394301,piab,2387.3242,1.5,3943/1
394302,abal,795.77472,0.4,3943/2
394302,abal,1591.5494,0.4,3943/2
394302,fasy,795.77472,1.5,3943/2
394303,piab,795.77472,3.0,3943/3
394303,piab,795.77472,1.5,3943/3
394304,quro,795.77472,0.4,3943/4
394304,fasy,795.77472,1.0,3943/4
394304,acps,795.77472,0.4,3943/4
39704,bepe,9549.2959,0.4,397/4
39704,bepe,9549.2959,0.4,397/4
39804,piab,795.77472,0.4,398/4
39804,piab,795.77472,1.0,398/4
401901,frex,3183.0989,0.4,4019/1
401903,acps,795.77472,0.4,4019/3
401904,fasy,795.77472,0.4,4019/4
401904,fasy,2387.3242,1.0,4019/4
402204,acps,2387.3242,1.5,4022/4
402204,frex,795.77472,3.0,4022/4
402602,piab,41380.281,0.4,4026/2
402602,piab,795.77472,1.0,4026/2
402602,acps,1591.5494,1.0,4026/2
402603,quro,2387.3242,0.4,4026/3
403001,algl,795.77472,1.5,4030/1
403001,frex,795.77472,1.5,4030/1
403103,cabe,795.77472,1.0,4031/3
403103,frex,795.77472,0.4,4031/3
403301,piab,795.77472,1.0,4033/1
403302,soau,795.77472,1.0,4033/2
403303,piab,5570.4229,1.0,4033/3
403303,piab,795.77472,1.0,4033/3
403303,piab,136873.23,0.4,4033/3
403304,piab,1591.5494,0.4,4033/4
403603,piab,48542.258,1.0,4036/3
403603,piab,11936.621,1.5,4036/3
403603,piab,795.77472,1.0,4036/3
403603,soau,1591.5494,1.5,4036/3
403603,quro,1591.5494,1.5,4036/3
403603,piab,3978.8735,0.4,4036/3
403604,piab,31830.984,0.4,4036/4
403604,abal,3183.0986,0.4,4036/4
403604,piab,5570.4229,1.0,4036/4
403701,piab,795.77472,0.4,4037/1
403703,soau,1591.5494,0.4,4037/3
403703,qupe,2387.3242,0.4,4037/3
403801,fasy,795.77472,1.0,4038/1
403801,piab,3978.8735,1.0,4038/1
403801,piab,25464.789,0.4,4038/1
403802,fasy,3183.0986,0.4,4038/2
403802,piab,12732.395,0.4,4038/2
403802,piab,3183.0986,0.4,4038/2
403901,ulgl,795.77472,1.0,4039/1
403901,acps,795.77472,0.4,4039/1
403901,ulgl,795.77472,0.4,4039/1
403902,acps,9549.2959,0.4,4039/2
403902,quro,3183.0986,0.4,4039/2
403902,soau,6366.1973,0.4,4039/2
403902,frex,6366.1973,0.4,4039/2
403902,acps,795.77472,1.5,4039/2
403902,acpl,795.77472,1.5,4039/2
403902,fasy,795.77472,1.0,4039/2
403902,soau,795.77472,1.5,4039/2
403902,soau,1591.5494,1.0,4039/2
403902,acps,1591.5494,1.0,4039/2
404502,fasy,3183.0986,0.4,4045/2
404502,piab,6366.1973,0.4,4045/2
404502,piab,22281.689,0.4,4045/2
404502,piab,2387.3242,1.0,4045/2
405003,fasy,7161.9727,1.5,4050/3
405003,fasy,3183.0989,1.0,4050/3
405003,piab,1591.5494,0.4,4050/3
413004,fasy,2387.3242,0.4,4130/4
413004,fasy,1591.5494,0.4,4130/4
413702,frex,795.77472,0.4,4137/2
413702,bepe,795.77472,1.5,4137/2
413703,frex,4774.6484,0.4,4137/3
413704,frex,795.77472,0.4,4137/4
414102,piab,3183.0989,1.0,4141/2
414104,piab,795.77472,3.0,4141/4
414301,fasy,795.77472,2.0,4143/1
414301,pisy,795.77472,1.5,4143/1
414301,pisy,795.77472,3.0,4143/1
414302,piab,1591.5494,0.4,4143/2
414302,piab,795.77472,0.4,4143/2
414302,soau,795.77472,0.4,4143/2
414302,soau,1591.5494,0.4,4143/2
414302,acps,795.77472,0.4,4143/2
414304,piab,795.77472,0.4,4143/4
414703,piab,16711.27,1.0,4147/3
414703,piab,5570.4229,0.4,4147/3
414801,acpl,2387.3242,1.0,4148/1
414801,acps,795.77472,1.5,4148/1
414801,frex,1591.5494,0.4,4148/1
414801,acpl,1591.5494,0.4,4148/1
415101,piab,19098.592,0.4,4151/1
415101,fasy,6366.1973,0.4,4151/1
415101,piab,2387.3242,1.0,4151/1
415101,fasy,1591.5494,1.0,4151/1
415101,fasy,795.77472,1.0,4151/1
415102,piab,2387.3242,1.5,4151/2
415102,fasy,1591.5494,1.0,4151/2
415102,bepe,3183.0989,1.0,4151/2
415102,fasy,795.77472,0.4,4151/2
415102,piab,795.77472,2.0,4151/2
415501,piab,2387.3242,0.4,4155/1
415501,piab,10345.071,1.5,4155/1
415501,frex,795.77472,1.5,4155/1
415501,piab,6366.1978,1.0,4155/1
415501,piab,1591.5494,0.4,4155/1
415501,tico,795.77472,1.0,4155/1
415501,piab,5570.4229,1.0,4155/1
415502,abal,795.77472,3.0,4155/2
415701,bepe,3978.8735,1.5,4157/1
415701,piab,4774.6484,1.5,4157/1
415701,pisy,2387.3242,1.5,4157/1
415701,bepe,1591.5494,1.0,4157/1
415701,pisy,795.77472,1.0,4157/1
415701,piab,33422.539,1.0,4157/1
415701,piab,22281.689,0.4,4157/1
415702,fasy,2387.3242,0.4,4157/2
415702,fasy,795.77472,1.0,4157/2
415704,abal,795.77472,0.4,4157/4
416104,alin,795.77472,1.0,4161/4
416504,frex,795.77472,0.4,4165/4
416504,frex,795.77472,1.0,4165/4
416504,soau,1591.5494,1.0,4165/4
416504,frex,1591.5494,1.5,4165/4
416504,fasy,795.77472,1.5,4165/4
417501,frex,795.77472,1.0,4175/1
417501,acps,795.77472,1.5,4175/1
417501,acps,795.77472,1.0,4175/1
417501,ulgl,795.77472,1.0,4175/1
417501,acps,795.77472,1.5,4175/1
417502,acps,795.77472,0.4,4175/2
417502,acps,6366.1978,1.5,4175/2
417502,ulgl,2387.3242,1.5,4175/2
417502,frex,795.77472,1.5,4175/2
417502,frex,795.77472,2.0,4175/2
417502,acps,795.77472,1.0,4175/2
417502,ulgl,795.77472,1.0,4175/2
417502,soau,795.77472,1.0,4175/2
417504,acpl,795.77472,1.5,4175/4
417504,acps,795.77472,2.0,4175/4
417504,ulgl,3183.0989,1.5,4175/4
417504,acps,1591.5494,1.0,4175/4
417504,acps,5570.4229,1.5,4175/4
417504,tico,795.77472,0.4,4175/4
417504,acps,795.77472,0.4,4175/4
417504,acps,795.77472,1.0,4175/4
417702,frex,795.77472,1.0,4177/2
417702,acps,795.77472,1.0,4177/2
417702,quro,1591.5494,1.0,4177/2
417703,frex,2387.3242,1.5,4177/3
417703,frex,1591.5494,0.4,4177/3
417703,frex,795.77472,1.0,4177/3
418002,piab,795.77472,1.5,4180/2
418102,bepe,23873.242,1.5,4181/2
418102,piab,15915.494,1.5,4181/2
418202,fasy,795.77472,1.0,4182/2
418202,abal,795.77472,0.4,4182/2
418302,fasy,795.77472,1.0,4183/2
418302,acps,1591.5494,1.0,4183/2
418302,acps,3183.0986,0.4,4183/2
418302,fasy,38197.184,0.4,4183/2
418302,acps,6366.1973,0.4,4183/2
418302,fasy,6366.1973,0.4,4183/2
418302,acps,12732.395,0.4,4183/2
418302,fasy,22281.689,0.4,4183/2
418302,acca,3183.0986,0.4,4183/2
418304,acps,22281.689,0.4,4183/4
418304,frex,25464.789,0.4,4183/4
418304,frex,3183.0986,0.4,4183/4
418304,frex,3183.0986,0.4,4183/4
418304,frex,1591.5494,1.0,4183/4
418304,frex,795.77472,1.0,4183/4
418304,acps,795.77472,1.0,4183/4
418304,soau,795.77472,1.0,4183/4
418401,piab,3183.0986,0.4,4184/1
418401,piab,31830.984,0.4,4184/1
418403,piab,3183.0989,1.5,4184/3
418403,piab,795.77472,3.0,4184/3
418403,bepe,795.77472,1.5,4184/3
418403,saca,1591.5494,1.5,4184/3
418404,abal,1591.5494,1.5,4184/4
418701,soau,795.77472,0.4,4187/1
418704,soau,795.77472,1.0,4187/4
418704,acps,2387.3242,1.0,4187/4
418704,frex,3183.0986,0.4,4187/4
418704,acps,22281.689,0.4,4187/4
418704,frex,3183.0986,0.4,4187/4
418704,soau,795.77472,1.5,4187/4
418704,acps,2387.3242,1.0,4187/4
418704,acps,1591.5494,1.0,4187/4
418803,fasy,2387.3242,0.4,4188/3
418803,fasy,5570.4229,1.5,4188/3
419602,acps,3183.0986,0.4,4196/2
419602,soau,2387.3242,1.0,4196/2
419602,soau,1591.5494,1.5,4196/2
419602,acps,4774.6484,1.0,4196/2
419602,soau,9549.2959,0.4,4196/2
419604,fasy,795.77472,3.0,4196/4
426904,acps,2387.3242,1.5,4269/4
426904,acps,13528.17,1.0,4269/4
426904,acps,19098.594,1.0,4269/4
426904,frex,3183.0986,0.4,4269/4
426904,cabe,3183.0986,0.4,4269/4
426904,acps,9549.2959,0.4,4269/4
426904,cabe,1591.5494,1.5,4269/4
426904,fasy,1591.5494,1.0,4269/4
426904,cabe,795.77472,1.0,4269/4
426904,acps,60478.871,0.4,4269/4
426904,soau,2387.3242,1.0,4269/4
427002,frex,3183.0986,0.4,4270/2
427002,fasy,12732.395,0.4,4270/2
427502,qupe,795.77472,2.0,4275/2
428001,saca,795.77472,1.5,4280/1
428003,potr,795.77472,2.0,4280/3
428003,piab,795.77472,1.0,4280/3
428203,fasy,1591.5494,1.5,4282/3
428203,fasy,795.77472,3.0,4282/3
428204,rops,1591.5494,0.4,4282/4
428204,rops,795.77472,0.4,4282/4
428204,rops,1591.5494,1.0,4282/4
428502,bepe,795.77472,1.5,4285/2
428503,abal,2387.3242,1.5,4285/3
428503,abal,795.77472,2.0,4285/3
428702,piab,5570.4229,1.5,4287/2
428702,piab,1591.5494,2.0,4287/2
428702,piab,1591.5494,3.0,4287/2
428703,potr,1591.5494,1.0,4287/3
428703,acps,11140.846,1.0,4287/3
428703,acpl,3183.0986,0.4,4287/3
428703,acps,63661.969,0.4,4287/3
428703,acps,54112.676,0.4,4287/3
428703,acps,23873.242,1.0,4287/3
428704,frex,1591.5494,0.4,4287/4
428704,acps,3978.8735,0.4,4287/4
428704,fasy,795.77472,0.4,4287/4
428704,acps,4774.6484,0.4,4287/4
429101,piab,795.77472,0.4,4291/1
429102,piab,73211.266,0.4,4291/2
429102,piab,40584.512,1.0,4291/2
429302,piab,3183.0989,0.4,4293/2
429302,fasy,795.77472,0.4,4293/2
429302,piab,7957.7471,1.0,4293/2
429302,piab,3978.8735,1.5,4293/2
429302,quro,795.77472,1.5,4293/2
429304,piab,1591.5494,0.4,4293/4
429403,piab,2387.3242,0.4,4294/3
429403,abal,795.77472,0.4,4294/3
429802,acps,6366.1978,1.5,4298/2
429803,frex,6366.1973,0.4,4298/3
429803,frex,28647.887,0.4,4298/3
43301,fasy,795.77472,2.0,433/1
43301,fasy,795.77472,1.5,433/1
43301,frex,795.77472,1.0,433/1
43303,tico,795.77472,1.5,433/3
43303,fasy,3978.8735,0.4,433/3
43303,acca,795.77472,1.0,433/3
43303,acps,795.77472,1.5,433/3
43303,fasy,7161.9727,1.0,433/3
43303,fasy,795.77472,1.5,433/3
43303,tico,795.77472,1.0,433/3
43304,acps,795.77472,1.0,433/4
43304,frex,7161.9727,1.0,433/4
43304,frex,9549.2969,1.5,433/4
43304,acps,4774.6484,1.5,433/4
43401,fasy,2387.3242,1.0,434/1
43401,cabe,1591.5494,1.0,434/1
43402,abal,795.77472,0.4,434/2
43402,fasy,3978.8735,1.0,434/2
43403,fasy,795.77472,2.0,434/3
43403,fasy,795.77472,3.0,434/3
43403,fasy,795.77472,1.5,434/3
43403,fasy,795.77472,1.0,434/3
43404,fasy,795.77472,1.5,434/4
43504,fasy,6366.1978,1.5,435/4
43504,frex,3183.0989,1.5,435/4
43504,frex,18302.818,1.0,435/4
43504,fasy,13528.17,1.0,435/4
43504,frex,38197.184,0.4,435/4
43603,frex,54112.676,0.4,436/3
43603,acps,795.77472,1.0,436/3
43603,frex,3183.0989,1.0,436/3
43603,frex,6366.1973,0.4,436/3
43604,piab,795.77472,2.0,436/4
43604,cabe,2387.3242,0.4,436/4
43604,cabe,3183.0989,0.4,436/4
43604,fasy,8753.5215,0.4,436/4
43604,cabe,1591.5494,1.0,436/4
43701,cabe,795.77472,1.0,437/1
43701,frex,795.77472,0.4,437/1
43704,frex,1591.5494,0.4,437/4
437601,piab,41380.281,0.4,4376/1
437601,piab,6366.1973,0.4,4376/1
437601,acps,795.77472,1.5,4376/1
437601,frex,795.77472,1.0,4376/1
437601,piab,795.77472,1.0,4376/1
437601,fasy,1591.5494,1.0,4376/1
437601,ulgl,795.77472,1.0,4376/1
437601,frex,795.77472,1.0,4376/1
437601,acps,795.77472,1.0,4376/1
437601,acps,4774.6484,1.0,4376/1
437601,piab,23873.242,1.0,4376/1
437602,acps,795.77472,1.0,4376/2
437602,piab,795.77472,0.4,4376/2
437602,frex,2387.3242,1.0,4376/2
437602,frex,7161.9727,0.4,4376/2
437602,acps,795.77472,1.0,4376/2
437602,frex,2387.3242,0.4,4376/2
437602,acps,795.77472,0.4,4376/2
437602,frex,13528.17,1.5,4376/2
437602,ulgl,795.77472,1.5,4376/2
437602,frex,9549.2969,1.0,4376/2
437603,frex,795.77472,1.0,4376/3
437603,frex,1591.5494,0.4,4376/3
437604,frex,3978.8735,1.0,4376/4
437604,fasy,1591.5494,1.0,4376/4
437604,frex,3183.0989,1.0,4376/4
437604,acps,3183.0989,1.5,4376/4
437604,frex,6366.1973,0.4,4376/4
437604,frex,9549.2959,0.4,4376/4
437604,ulgl,1591.5494,1.5,4376/4
437604,frex,6366.1978,1.5,4376/4
43802,fasy,795.77472,1.0,438/2
43802,frex,9549.2959,0.4,438/2
43802,cabe,795.77472,1.0,438/2
43802,abal,795.77472,1.0,438/2
43802,tico,3183.0989,1.0,438/2
43802,frex,11140.846,1.5,438/2
43802,frex,15119.72,1.0,438/2
43802,frex,9549.2959,0.4,438/2
43802,tico,1591.5494,1.5,438/2
438201,piab,795.77472,3.0,4382/1
438201,piab,795.77472,1.5,4382/1
438301,fasy,795.77472,1.5,4383/1
438302,fasy,795.77472,3.0,4383/2
438302,fasy,795.77472,0.4,4383/2
438901,piab,30239.439,0.4,4389/1
438901,piab,3978.8735,1.0,4389/1
438901,bepe,795.77472,1.0,4389/1
438902,piab,795.77472,1.0,4389/2
438902,piab,795.77472,1.5,4389/2
438902,piab,1591.5494,2.0,4389/2
438903,frex,795.77472,1.0,4389/3
43903,fasy,57295.773,0.4,439/3
43903,fasy,1591.5494,1.0,439/3
43903,frex,3183.0986,0.4,439/3
439101,bepe,795.77472,1.5,4391/1
439101,bepe,795.77472,2.0,4391/1
439101,piab,2387.3242,2.0,4391/1
439101,piab,11140.846,1.5,4391/1
439101,piab,2387.3242,1.0,4391/1
439102,acps,795.77472,0.4,4391/2
439102,piab,795.77472,0.4,4391/2
439103,piab,3183.0989,1.0,4391/3
439103,piab,9549.2969,0.4,4391/3
439301,fasy,795.77472,0.4,4393/1
439301,acps,795.77472,1.5,4393/1
439301,fasy,795.77472,1.5,4393/1
439301,acps,795.77472,2.0,4393/1
439302,acps,795.77472,0.4,4393/2
439303,frex,795.77472,0.4,4393/3
439303,acps,2387.3242,1.5,4393/3
439303,frex,1591.5494,1.5,4393/3
439401,acps,795.77472,2.0,4394/1
439401,soau,3183.0989,0.4,4394/1
439401,soau,2387.3242,0.4,4394/1
439401,soau,4774.6484,1.0,4394/1
439401,acps,3183.0989,1.5,4394/1
439401,soau,3183.0989,1.5,4394/1
439402,acps,6366.1973,0.4,4394/2
439402,acps,19098.592,0.4,4394/2
439402,frex,3183.0986,0.4,4394/2
439403,frex,2387.3242,0.4,4394/3
439403,frex,3978.8735,0.4,4394/3
439403,frex,1591.5494,1.0,4394/3
439403,acps,795.77472,1.5,4394/3
439403,acps,795.77472,2.0,4394/3
439602,piab,15119.72,1.0,4396/2
439602,piab,3978.8735,1.0,4396/2
439602,piab,4774.6484,1.5,4396/2
439604,piab,6366.1978,1.5,4396/4
439604,piab,7957.7471,1.0,4396/4
439604,fasy,795.77472,1.5,4396/4
439604,piab,19098.592,0.4,4396/4
439604,quro,795.77472,1.5,4396/4
439702,piab,3183.0989,0.4,4397/2
439702,piab,795.77472,0.4,4397/2
439703,piab,35014.082,0.4,4397/3
439703,piab,1591.5494,1.0,4397/3
439703,fasy,2387.3242,1.0,4397/3
439703,fasy,795.77472,1.5,4397/3
439901,fasy,3183.0989,1.0,4399/1
439901,fasy,25464.789,0.4,4399/1
439902,piab,22281.689,0.4,4399/2
439902,piab,7161.9727,1.0,4399/2
439902,fasy,10345.071,1.0,4399/2
439902,fasy,5570.4229,1.5,4399/2
439903,fasy,4774.6484,1.5,4399/3
439903,fasy,5570.4229,1.0,4399/3
439903,fasy,2387.3242,0.4,4399/3
439904,piab,795.77472,3.0,4399/4
439904,piab,795.77472,3.0,4399/4
439904,piab,1591.5494,2.0,4399/4
439904,piab,795.77472,1.5,4399/4
440601,piab,795.77472,3.0,4406/1
440604,piab,3978.8735,1.5,4406/4
44103,piab,35014.082,0.4,441/3
441201,acps,795.77472,1.5,4412/1
441201,soau,795.77472,1.5,4412/1
441201,piab,16711.27,1.5,4412/1
441201,acps,795.77472,3.0,4412/1
441201,piab,15119.72,1.0,4412/1
441201,quro,795.77472,1.0,4412/1
441202,piab,795.77472,1.0,4412/2
441202,tico,795.77472,3.0,4412/2
441204,quro,795.77472,0.4,4412/4
441204,bepe,795.77472,1.5,4412/4
441204,piab,4774.6484,1.5,4412/4
441204,algl,1591.5494,1.5,4412/4
441204,piab,1591.5494,1.0,4412/4
441301,saca,1591.5494,1.0,4413/1
441302,saca,7161.9727,1.5,4413/2
441302,piab,1591.5494,1.5,4413/2
441302,piab,3183.0989,1.0,4413/2
441302,piab,795.77472,0.4,4413/2
441304,piab,795.77472,2.0,4413/4
441304,saca,1591.5494,1.5,4413/4
441304,piab,795.77472,1.5,4413/4
441304,piab,3978.8735,1.0,4413/4
441304,piab,795.77472,0.4,4413/4
441504,acps,1591.5494,0.4,4415/4
441504,frex,1591.5494,0.4,4415/4
441504,acps,795.77472,0.4,4415/4
44201,fasy,15915.492,0.4,442/1
44201,piab,6366.1973,0.4,442/1
44201,qupe,3183.0986,0.4,442/1
44201,fasy,23077.467,1.5,442/1
44201,fasy,19098.594,1.0,442/1
44202,piab,3978.8735,0.4,442/2
44204,cabe,795.77472,0.4,442/4
44204,cabe,3183.0989,0.4,442/4
44204,frex,1591.5494,0.4,442/4
442704,soau,795.77472,0.4,4427/4
442704,frex,795.77472,1.0,4427/4
443301,piab,795.77472,1.5,4433/1
443301,frex,795.77472,1.0,4433/1
443301,frex,3183.0989,1.5,4433/1
443304,acps,795.77472,1.5,4433/4
443304,frex,50929.578,0.4,4433/4
443304,piab,3183.0986,0.4,4433/4
443304,acps,3183.0986,0.4,4433/4
443304,cabe,19098.592,0.4,4433/4
443503,soau,795.77472,0.4,4435/3
443602,piab,795.77472,1.0,4436/2
443602,piab,795.77472,1.5,4436/2
443602,piab,795.77472,0.4,4436/2
443801,piab,795.77472,1.0,4438/1
443801,fasy,795.77472,0.4,4438/1
443802,fasy,795.77472,0.4,4438/2
443802,acps,795.77472,0.4,4438/2
443803,piab,795.77472,0.4,4438/3
443804,piab,15915.492,0.4,4438/4
443804,piab,9549.2969,1.0,4438/4
443804,bepe,795.77472,1.5,4438/4
444401,soau,795.77472,0.4,4444/1
444401,fasy,795.77472,0.4,4444/1
444401,fasy,795.77472,1.0,4444/1
444402,saca,2387.3242,0.4,4444/2
444403,piab,795.77472,0.4,4444/3
444403,piab,2387.3242,0.4,4444/3
444404,fasy,6366.1973,0.4,4444/4
444404,fasy,3183.0986,0.4,4444/4
444404,fasy,3183.0986,0.4,4444/4
444404,fasy,2387.3242,1.0,4444/4
444502,fasy,795.77472,0.4,4445/2
444502,piab,795.77472,1.0,4445/2
444502,fasy,795.77472,3.0,4445/2
444502,fasy,795.77472,1.5,4445/2
444502,fasy,1591.5494,0.4,4445/2
444503,fasy,795.77472,1.5,4445/3
444503,fasy,795.77472,1.5,4445/3
44602,piab,7161.9727,0.4,446/2
44602,piab,795.77472,0.4,446/2
44602,fasy,795.77472,1.5,446/2
44603,piab,3183.0989,0.4,446/3
44603,fasy,3978.8735,1.5,446/3
44603,piab,7957.7471,1.0,446/3
44603,fasy,1591.5494,1.0,446/3
44603,piab,4774.6484,1.5,446/3
44603,piab,795.77472,0.4,446/3
44603,fasy,795.77472,0.4,446/3
44603,fasy,795.77472,0.4,446/3
44604,fasy,795.77472,1.0,446/4
44604,fasy,4774.6484,1.5,446/4
44604,piab,25464.791,1.0,446/4
44604,soau,795.77472,1.5,446/4
44604,soau,795.77472,1.0,446/4
44604,piab,25464.789,0.4,446/4
44701,fasy,795.77472,0.4,447/1
44702,fasy,795.77472,0.4,447/2
44702,fasy,795.77472,1.0,447/2
44702,fasy,12732.396,1.5,447/2
44702,piab,795.77472,1.0,447/2
44704,acps,5570.4229,1.5,447/4
44704,fasy,3978.8735,0.4,447/4
44704,fasy,795.77472,0.4,447/4
44704,abal,795.77472,0.4,447/4
44704,acps,1591.5494,1.0,447/4
44704,acps,2387.3242,1.0,447/4
44704,acps,795.77472,1.5,447/4
44704,fasy,9549.2969,1.5,447/4
44704,acps,795.77472,0.4,447/4
44704,acps,1591.5494,0.4,447/4
44704,fasy,10345.071,1.0,447/4
44801,fasy,1591.5494,0.4,448/1
44801,fasy,16711.27,1.5,448/1
44801,fasy,15119.72,1.0,448/1
44801,fasy,1591.5494,1.0,448/1
44802,fasy,795.77472,0.4,448/2
44802,fasy,3978.8735,1.0,448/2
44802,fasy,9549.2969,1.5,448/2
44802,fasy,4774.6484,1.0,448/2
44803,fasy,795.77472,0.4,448/3
44803,piab,3183.0989,0.4,448/3
44803,fasy,3978.8735,1.0,448/3
44803,fasy,795.77472,1.0,448/3
44803,fasy,3978.8735,0.4,448/3
44804,fasy,795.77472,1.5,448/4
44902,cabe,3183.0986,0.4,449/2
44902,cabe,3183.0986,0.4,449/2
44902,fasy,6366.1973,0.4,449/2
44902,fasy,2387.3242,1.0,449/2
44902,fasy,10345.071,1.0,449/2
44902,fasy,57295.773,0.4,449/2
45004,acps,795.77472,0.4,450/4
45103,piab,3978.8735,1.0,451/3
45103,piab,795.77472,1.5,451/3
45103,abal,795.77472,0.4,451/3
45103,piab,6366.1978,0.4,451/3
45104,piab,795.77472,2.0,451/4
45104,abal,795.77472,1.5,451/4
45104,piab,795.77472,1.5,451/4
45104,fasy,3978.8735,1.5,451/4
45104,fasy,1591.5494,2.0,451/4
45104,fasy,3183.0989,3.0,451/4
451701,frex,795.77472,1.0,4517/1
451702,fasy,9549.2959,0.4,4517/2
451702,frex,9549.2959,0.4,4517/2
451702,frex,6366.1973,0.4,4517/2
451702,fasy,1591.5494,1.5,4517/2
451702,fasy,3183.0989,1.0,4517/2
451702,fasy,1591.5494,1.0,4517/2
451702,fasy,3183.0986,0.4,4517/2
451702,quro,3183.0986,0.4,4517/2
451702,piab,6366.1973,0.4,4517/2
451704,acps,9549.2959,0.4,4517/4
451704,frex,57295.773,0.4,4517/4
451704,frex,28647.887,0.4,4517/4
45202,piab,2387.3242,1.0,452/2
452604,fasy,795.77472,3.0,4526/4
452604,fasy,795.77472,2.0,4526/4
452901,acps,795.77472,1.5,4529/1
452901,algl,795.77472,1.5,4529/1
452901,frex,795.77472,1.5,4529/1
452901,algl,795.77472,2.0,4529/1
45302,acps,795.77472,1.0,453/2
45302,ulgl,795.77472,0.4,453/2
45302,frex,795.77472,0.4,453/2
45302,acps,3183.0989,0.4,453/2
45302,soau,795.77472,1.0,453/2
45303,frex,1591.5494,1.0,453/3
45303,saca,2387.3242,2.0,453/3
45303,saca,22281.691,1.5,453/3
45303,bepe,2387.3242,1.5,453/3
45303,saca,1591.5494,3.0,453/3
45303,frex,795.77472,1.5,453/3
45303,frex,795.77472,1.0,453/3
453001,quro,2387.3242,1.0,4530/1
453001,acps,3183.0989,1.0,4530/1
453001,acps,4774.6484,1.5,4530/1
453001,quro,795.77472,0.4,4530/1
453301,piab,1591.5494,1.5,4533/1
453301,psme,795.77472,1.5,4533/1
453301,fasy,795.77472,3.0,4533/1
453301,piab,1591.5494,3.0,4533/1
453302,piab,2387.3242,2.0,4533/2
453302,piab,795.77472,3.0,4533/2
453302,piab,4774.6484,1.5,4533/2
453303,piab,1591.5494,1.5,4533/3
453404,acps,795.77472,0.4,4534/4
45402,piab,2387.3242,1.5,454/2
454001,piab,4774.6484,1.5,4540/1
454001,piab,43767.609,1.0,4540/1
454001,piab,1591.5494,0.4,4540/1
454001,piab,3978.8735,0.4,4540/1
454002,fasy,20690.143,1.0,4540/2
454002,piab,795.77472,1.0,4540/2
454002,piab,50929.578,0.4,4540/2
454003,fasy,8753.5215,1.0,4540/3
454003,fasy,20690.143,1.0,4540/3
454003,fasy,795.77472,0.4,4540/3
454003,fasy,6366.1978,0.4,4540/3
454003,quro,795.77472,0.4,4540/3
454004,fasy,1591.5494,0.4,4540/4
454601,piab,3978.8735,0.4,4546/1
454601,fasy,2387.3242,1.0,4546/1
454601,fasy,3978.8735,0.4,4546/1
454602,piab,4774.6484,0.4,4546/2
454602,piab,15119.72,1.0,4546/2
454602,fasy,9549.2969,1.0,4546/2
454602,fasy,9549.2969,1.5,4546/2
454602,piab,795.77472,1.5,4546/2
454603,fasy,795.77472,1.0,4546/3
454603,fasy,795.77472,0.4,4546/3
454801,soau,2387.3242,0.4,4548/1
454901,piab,795.77472,1.5,4549/1
454902,soau,795.77472,0.4,4549/2
454902,fasy,795.77472,0.4,4549/2
454902,acps,5570.4229,1.0,4549/2
454902,acps,1591.5494,0.4,4549/2
454902,acps,15119.72,0.4,4549/2
454903,acps,6366.1978,1.0,4549/3
454903,acps,2387.3242,1.0,4549/3
454903,acps,1591.5494,0.4,4549/3
454903,acps,2387.3242,0.4,4549/3
454903,acps,1591.5494,1.5,4549/3
455203,soau,1591.5494,1.5,4552/3
455204,frex,2387.3242,3.0,4552/4
455204,frex,795.77472,1.5,4552/4
455204,acpl,795.77472,3.0,4552/4
45601,soau,795.77472,1.5,456/1
45601,piab,5570.4229,1.0,456/1
45601,piab,795.77472,1.5,456/1
45601,soau,795.77472,0.4,456/1
45601,soau,3978.8735,0.4,456/1
45601,soau,1591.5494,1.0,456/1
45601,piab,1591.5494,0.4,456/1
463304,fasy,795.77472,2.0,4633/4
463304,frex,2387.3242,0.4,4633/4
463401,piab,1591.5494,0.4,4634/1
463402,piab,795.77472,1.0,4634/2
463402,piab,795.77472,1.5,4634/2
463402,piab,795.77472,1.0,4634/2
463404,acps,795.77472,1.0,4634/4
463404,acps,795.77472,1.0,4634/4
464001,piab,1591.5494,0.4,4640/1
464001,acps,795.77472,1.0,4640/1
464002,acps,3978.8735,1.5,4640/2
464003,piab,6366.1978,0.4,4640/3
